Nincada,3,5,9,3,3,4,Bug,Ground,4,0,3,0,3,2,2,1,Grassland; Forest,Wallclimber,Threaded,Underdog,-,-,-,-,-,-
Ninetales,7,8,8,8,10,10,Fire,None,6,0,3,0,0,1,2,4,Forest; Mountain,Firestarter,Tracker,-,-,-,-,-,-,-
Ninjask,6,9,5,5,5,16,Bug,Flying,3,8,3,0,0,2,2,1,Grassland; Forest,Wallclimber,-,-,-,-,-,-,-,-
Noctowl,10,5,5,8,10,7,Normal,Flying,5,7,2,0,0,3,3,3,-,Darkvision,Underdog,-,-,-,-,-,-,-
Noibat,4,3,4,5,4,6,Flying,Dragon,2,5,2,0,0,1,1,1,-,Darkvision,Underdog,-,-,-,-,-,-,-
Noivern,9,7,8,10,8,12,Flying,Dragon,4,8,3,0,0,2,2,6,-,Darkvision,Mountable 1,-,-,-,-,-,-,-
Nosepass,3,5,14,5,9,3,Rock,None,4,0,2,0,0,0,1,7,-,Magnetic,Underdog,-,-,-,-,-,-,-
Numel,6,6,4,7,5,4,Fire,Ground,4,0,2,0,0,1,1,5,Desert; Mountain,Firestarter,Underdog,-,-,-,-,-,-,-
Nuzleaf,7,7,4,6,4,6,Grass,Dark,5,0,3,0,0,1,2,4,Grassland; Forest,Darkvision,Underdog,-,-,-,-,-,-,-
Octillery,8,11,8,11,8,5,Water,None,3,0,6,0,0,1,1,4,Ocean,Amorphous,Fountain,Gilled,-,-,-,-,-,-
Oddish,5,5,6,8,7,3,Grass,Poison,4,0,2,0,1,1,1,1,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Omanyte,4,4,10,9,6,4,Rock,Water,3,0,5,0,0,1,1,1,Ocean,Gilled,Underdog,-,-,-,-,-,-,-
Omastar,7,6,13,12,7,6,Rock,Water,4,0,7,0,0,1,1,4,Ocean,Gilled,-,-,-,-,-,-,-,-
Onix,4,5,16,3,5,7,Rock,Ground,7,0,4,0,7,2,3,10,-,Groundshaper,Reach 3,Mountable 5,Tremorsense,Underdog,-,-,-,-
Oshawott,6,6,5,6,5,5,Water,None,5,0,5,0,0,1,1,2,Ocean,Fountain,Wielder,Underdog,-,-,-,-,-,-
Pachirisu,6,5,7,5,9,10,Electric,None,5,0,3,0,0,1,2,1,Forest; Urban,Zapper,Underdog,-,-,-,-,-,-,-
Palkia,9,12,10,15,12,10,Water,Dragon,7,7,7,0,7,4,4,10,-,Aura Reader,Telekinetic,Telepath,Mountable 2,-,-,-,-,-
Palpitoad,8,7,6,7,6,7,Water,Ground,4,0,4,0,0,2,2,3,Wetlands,Fountain,Underdog,-,-,-,-,-,-,-
Pancham,7,8,6,5,5,4,Fighting,None,4,0,2,0,0,1,1,2,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Pangoro,9,12,8,7,7,6,Fighting,Dark,6,0,3,0,0,1,2,9,Grassland; Forest,-,-,-,-,-,-,-,-,-
Panpour,5,5,5,5,5,6,Water,None,4,0,2,0,0,1,1,3,Forest; Grassland,Underdog,-,-,-,-,-,-,-,-
Pansage,5,5,5,5,5,6,Grass,None,4,0,2,0,0,1,1,3,Forest; Grassland,Underdog,-,-,-,-,-,-,-,-
Pansear,5,5,5,5,5,6,Fire,None,4,0,2,0,0,1,1,3,Forest; Grassland,Underdog,-,-,-,-,-,-,-,-
Paras,4,7,6,5,6,3,Bug,Grass,4,0,2,0,2,1,1,1,Grassland; Forest,Darkvision,Mushroom Harvest,Wallclimber,Underdog,-,-,-,-,-
Parasect,6,10,8,6,8,3,Bug,Grass,6,0,2,0,3,1,1,3,Grassland; Forest,Darkvision,Mushroom Harvest,Planter(Herbs),Underdog,-,-,-,-,-
Patrat,5,6,4,4,4,4,Normal,None,5,0,3,0,0,2,3,2,Grassland,Tracker,Underdog,-,-,-,-,-,-,-
Pawniard,5,9,7,4,4,6,Dark,Steel,5,0,2,0,0,1,1,2,-,Darkvision,Stealth,Tracker,Pack Mon,Underdog,-,-,-,-
Pelipper,6,5,10,9,7,7,Water,Flying,5,6,5,0,0,2,2,3,-,Underdog,-,-,-,-,-,-,-,-
Persian,7,7,6,7,7,12,Normal,None,7,0,3,0,0,2,2,3,Urban,Pack Mon,Tracker,Stealth,-,-,-,-,-,-
Petilil,5,4,5,7,5,3,Grass,None,4,0,1,0,0,1,1,2,Grassland; Forest,Herb Growth,Underdog,-,-,-,-,-,-,-
Phanpy,9,6,6,4,4,4,Ground,None,5,0,3,0,0,1,1,4,Forest; Mountain,Tracker,Underdog,-,-,-,-,-,-,-
Phantump,4,7,5,5,6,4,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Invisibility,Dead Silent,Phasing,Underdog,-,-,-,-,-
Phione,8,8,8,8,8,8,Water,None,4,0,6,0,0,1,1,1,Ocean,Amorphous,Fountain,Gilled,-,-,-,-,-,-
Pichu,2,4,2,4,4,6,Electric,None,3,0,1,0,0,1,2,1,Forest; Urban,Zapper,Underdog,-,-,-,-,-,-,-
Pidgeot,8,8,8,7,7,9,Normal,Flying,4,9,3,0,0,3,3,5,-,Guster,Mountable 1,-,-,-,-,-,-,-
Pidgeotto,6,6,6,5,5,7,Normal,Flying,3,7,2,0,0,2,2,3,-,Underdog,-,-,-,-,-,-,-,-
Pidgey,4,5,4,4,4,6,Normal,Flying,2,5,2,0,0,1,1,2,-,Underdog,-,-,-,-,-,-,-,-
Pidove,5,6,5,4,3,4,Normal,Flying,2,5,1,0,0,1,1,1,-,Guster,Underdog,-,-,-,-,-,-,-
Pignite,9,9,6,7,6,6,Fire,Fighting,6,0,3,0,0,1,1,4,Grassland,Firestarter,Heater,Tracker,Underdog,-,-,-,-,-
Pikachu,4,6,4,5,5,9,Electric,None,7,0,2,0,0,2,2,2,Forest; Urban,Zapper,Underdog,-,-,-,-,-,-,-
Piloswine,10,10,8,6,6,5,Ice,Ground,5,0,3,0,0,1,1,4,Tundra,Underdog,-,-,-,-,-,-,-,-
Pineco,5,7,9,4,4,2,Bug,None,2,0,2,0,0,1,2,3,Grassland; Forest,Threaded,Underdog,Volatile Bomb,-,-,-,-,-,-
Pinsir,7,13,10,6,7,9,Bug,None,5,0,3,0,0,1,1,8,Grassland; Forest,-,-,-,-,-,-,-,-,-
Piplup,5,5,5,6,6,4,Water,None,4,0,6,0,0,1,1,2,Tundra; Ocean,Fountain,Underdog,-,-,-,-,-,-,-
Plusle,6,5,4,9,8,10,Electric,None,5,0,3,0,0,2,3,1,Grassland; Forest,Zapper,Underdog,-,-,-,-,-,-,-
Politoed,9,8,8,9,10,7,Water,None,5,0,8,0,0,3,4,4,Wetlands,Fountain,Gilled,Pack Mon,-,-,-,-,-,-
Poliwag,4,5,4,4,4,9,Water,None,3,0,4,0,0,1,1,2,Wetlands,Fountain,Gilled,Underdog,-,-,-,-,-,-
Poliwhirl,7,7,7,5,5,9,Water,None,4,0,5,0,0,1,2,4,Wetlands,Fountain,Gilled,Underdog,-,-,-,-,-,-
Poliwrath,9,10,10,7,9,7,Water,Fighting,7,0,7,0,0,1,2,5,Wetlands,Fountain,Gilled,-,-,-,-,-,-,-
Ponyta,5,9,6,7,7,9,Fire,None,7,0,2,0,0,1,2,3,Grassland,Egg Warmer,Firestarter,Glow,Heater,Mountable 1,Underdog,-,-,-
Poochyena,4,6,4,3,3,4,Dark,None,5,0,3,0,0,1,1,2,Grassland; Forest,Darkvision,Tracker,Underdog,-,-,-,-,-,-
Porygon,7,6,7,9,8,4,Normal,None,2,0,1,4,0,1,1,2,-,Wired,Underdog,-,-,-,-,-,-,-
Porygon-Z,9,8,7,14,8,9,Normal,None,2,0,2,7,0,1,1,2,-,Wired,-,-,-,-,-,-,-,-
Porygon2,9,8,9,11,10,6,Normal,None,2,0,2,6,0,1,1,2,-,Wired,-,-,-,-,-,-,-,-
Primeape,7,11,6,6,7,10,Fighting,None,7,0,3,0,0,3,4,6,Forest; Mountain,-,-,-,-,-,-,-,-,-
Prinplup,6,7,7,8,8,5,Water,None,5,0,6,0,0,1,1,3,Tundra; Ocean,Fountain,Underdog,-,-,-,-,-,-,-
Probopass,6,6,15,8,15,4,Rock,Steel,1,0,3,4,0,1,1,11,-,Magnetic,-,-,-,-,-,-,-,-
Psyduck,5,5,5,7,5,6,Water,None,3,0,4,0,0,1,1,1,Wetlands,Underdog,-,-,-,-,-,-,-,-
Pumpkaboo A,5,7,7,4,5,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo (A),5,7,7,4,5,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo-A,5,7,7,4,5,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo Average,5,7,7,4,5,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo (Average),5,7,7,4,5,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo-Average,5,7,7,4,5,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo L,5,7,7,4,6,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo (L),5,7,7,4,6,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo-L,5,7,7,4,6,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo Large,5,7,7,4,6,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo (Large),5,7,7,4,6,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo-Large,5,7,7,4,6,5,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo Sm,4,7,7,4,6,6,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo (Sm),4,7,7,4,6,6,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo-Sm,4,7,7,4,6,6,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo Small,4,7,7,4,6,6,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo (Small),4,7,7,4,6,6,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo-Small,4,7,7,4,6,6,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo Su,6,7,7,4,6,4,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo (Su),6,7,7,4,6,4,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo-Su,6,7,7,4,6,4,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo Super,6,7,7,4,6,4,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo (Super),6,7,7,4,6,4,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pumpkaboo-Super,6,7,7,4,6,4,Grass,Ghost,2,0,2,5,0,0,1,1,Grassland; Forest,Phasing,Invisibility,Dead Silent,Underdog,-,-,-,-,-
Pupitar,7,8,7,7,7,5,Rock,Ground,3,0,1,0,0,0,1,8,Mountain,Underdog,-,-,-,-,-,-,-,-
Purrloin,4,5,4,5,4,7,Dark,None,5,0,2,0,0,1,1,1,Grassland; Urban,Stealth,Darkvision,Underdog,-,-,-,-,-,-
Purugly,7,8,6,6,6,11,Normal,None,7,0,4,0,0,2,4,2,Grassland,Tracker,Underdog,-,-,-,-,-,-,-
Pyroar,9,7,7,11,7,11,Fire,Normal,7,0,4,0,0,2,2,6,Grassland,Firestarter,Pack Mon,Tracker,Mountable 1,-,-,-,-,-
Quagsire,10,9,9,7,7,4,Water,Ground,6,0,5,0,0,3,3,3,Wetlands,Fountain,Gilled,-,-,-,-,-,-,-
Quilava,6,6,6,8,7,8,Fire,None,7,0,4,0,3,2,2,2,Grassland,Firestarter,Heater,Glow,Underdog,-,-,-,-,-
Quilladin,6,8,10,6,6,6,Grass,None,5,0,3,0,0,1,2,3,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Qwilfish,7,10,8,6,6,9,Water,Poison,2,0,7,0,0,1,1,2,Ocean,Gilled,-,-,-,-,-,-,-,-
Raichu,6,9,6,9,8,11,Electric,None,6,0,3,0,0,2,2,4,Forest; Urban,Zapper,-,-,-,-,-,-,-,-
Raikou,9,9,8,12,10,12,Electric,None,13,0,6,0,0,3,3,8,Grassland,Tracker,Zapper,Mountable 2,-,-,-,-,-,-
Ralts,3,3,3,5,4,4,Psychic,Fairy,4,0,1,0,0,1,1,1,Forest; Urban,Telekinetic,Telepath,Underdog,-,-,-,-,-,-
Rampardos,10,17,6,7,5,6,Rock,None,7,0,0,0,0,1,2,10,Mountain,Mountable 1,-,-,-,-,-,-,-,-
Rapidash,7,10,7,8,8,11,Fire,None,10,0,4,0,0,2,3,6,Grassland,Egg Warmer,Firestarter,Glow,Heater,Mountable 2,-,-,-,-
Raticate,6,8,6,5,7,10,Normal,None,7,0,6,0,0,2,2,3,Grassland; Urban,Tracker,Stealth,Underdog,-,-,-,-,-,-
Rattata,3,6,4,3,4,7,Normal,None,6,0,4,0,0,2,2,1,Grassland; Urban,Stealth,Underdog,-,-,-,-,-,-,-
Rayquaza,11,15,9,15,9,10,Dragon,Flying,6,10,8,0,6,6,6,11,-,Aura Reader,Glow,Guster,Telepath,Mountable 3,Delta Evolver,-,-,-
Regice,8,5,10,10,20,5,Ice,None,5,0,0,0,3,1,1,11,Tundra,Freezer,-,-,-,-,-,-,-,-
Regigigas,11,16,11,8,11,10,Normal,None,7,0,4,0,3,1,1,13,-,Groundshaper,Magnetic,-,-,-,-,-,-,-
Regirock,8,10,20,5,10,5,Rock,None,5,0,0,0,3,1,1,11,Mountain; Cave,Groundshaper,Materializer,-,-,-,-,-,-,-
Registeel,8,8,15,8,15,5,Steel,None,5,0,0,0,3,1,1,11,Urban,Magnetic,-,-,-,-,-,-,-,-
Relicanth,10,9,13,5,7,6,Water,Rock,1,0,5,0,0,1,1,2,Ocean,Gilled,Darkvision,-,-,-,-,-,-,-
Remoraid,4,7,4,7,4,7,Water,None,1,0,6,0,0,1,1,1,Ocean,Gilled,Fountain,Underdog,-,-,-,-,-,-
Reshiram,10,12,10,15,12,9,Dragon,Fire,8,7,6,0,0,2,2,10,-,Heater,Egg Warmer,Firestarter,Telepath,Mountable 1,-,-,-,-
Reuniclus,11,7,8,13,9,3,Psychic,None,3,0,2,5,0,2,1,7,-,Telekinetic,Telepath,-,-,-,-,-,-,-
Rhydon,11,13,12,5,5,4,Ground,Rock,5,0,2,0,0,1,2,8,Mountain,Tracker,Mountable 1,-,-,-,-,-,-,-
Rhyhorn,8,9,10,3,3,3,Ground,Rock,6,0,2,0,0,0,1,6,Mountain,Tracker,Underdog,Mountable 1,-,-,-,-,-,-
Rhyperior,12,14,13,6,6,4,Ground,Rock,5,0,2,0,0,1,2,11,Mountain,Groundshaper,Tracker,Mountable 1,-,-,-,-,-,-
Riolu,4,7,4,4,4,6,Fighting,None,6,0,0,0,0,1,1,3,-,Underdog,-,-,-,-,-,-,-,-
Roggenrola,6,8,9,3,3,2,Rock,None,3,0,2,0,0,0,0,3,Cave; Mountain,Underdog,-,-,-,-,-,-,-,-
Roselia,5,6,5,10,8,7,Grass,Poison,5,0,3,0,0,1,2,2,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Roserade,6,7,6,13,11,9,Grass,Poison,7,0,4,0,0,2,3,4,Grassland; Forest,-,-,-,-,-,-,-,-,-
Rotom,5,5,8,10,8,9,Electric,Ghost,2,0,2,4,0,1,1,1,-,Glow,Phasing,Wired,Zapper,Darkvision,Dead Silent,Invisibility,Underdog,Forme Change
Rotom N,5,5,8,10,8,9,Electric,Ghost,2,0,2,4,0,1,1,1,-,Glow,Phasing,Wired,Zapper,Darkvision,Dead Silent,Invisibility,Underdog,Forme Change
Rotom (N),5,5,8,10,8,9,Electric,Ghost,2,0,2,4,0,1,1,1,-,Glow,Phasing,Wired,Zapper,Darkvision,Dead Silent,Invisibility,Underdog,Forme Change
Rotom-N,5,5,8,10,8,9,Electric,Ghost,2,0,2,4,0,1,1,1,-,Glow,Phasing,Wired,Zapper,Darkvision,Dead Silent,Invisibility,Underdog,Forme Change
Rotom Normal,5,5,8,10,8,9,Electric,Ghost,2,0,2,4,0,1,1,1,-,Glow,Phasing,Wired,Zapper,Darkvision,Dead Silent,Invisibility,Underdog,Forme Change
Rotom (Normal),5,5,8,10,8,9,Electric,Ghost,2,0,2,4,0,1,1,1,-,Glow,Phasing,Wired,Zapper,Darkvision,Dead Silent,Invisibility,Underdog,Forme Change
Rotom-Normal,5,5,8,10,8,9,Electric,Ghost,2,0,2,4,0,1,1,1,-,Glow,Phasing,Wired,Zapper,Darkvision,Dead Silent,Invisibility,Underdog,Forme Change
Rotom Fn,5,7,11,11,11,9,Electric,Flying,2,6,0,4,0,1,1,2,-,Glow,Phasing,Wired,Zapper,Guster,Invisibility,Forme Change,-,-
Rotom (Fn),5,7,11,11,11,9,Electric,Flying,2,6,0,4,0,1,1,2,-,Glow,Phasing,Wired,Zapper,Guster,Invisibility,Forme Change,-,-
Rotom-Fn,5,7,11,11,11,9,Electric,Flying,2,6,0,4,0,1,1,2,-,Glow,Phasing,Wired,Zapper,Guster,Invisibility,Forme Change,-,-
Rotom Fan,5,7,11,11,11,9,Electric,Flying,2,6,0,4,0,1,1,2,-,Glow,Phasing,Wired,Zapper,Guster,Invisibility,Forme Change,-,-
Rotom (Fan),5,7,11,11,11,9,Electric,Flying,2,6,0,4,0,1,1,2,-,Glow,Phasing,Wired,Zapper,Guster,Invisibility,Forme Change,-,-
Rotom-Fan,5,7,11,11,11,9,Electric,Flying,2,6,0,4,0,1,1,2,-,Glow,Phasing,Wired,Zapper,Guster,Invisibility,Forme Change,-,-
Rotom Fr,5,7,11,11,11,9,Electric,Ice,2,0,0,4,0,1,1,2,Tundra,Glow,Phasing,Wired,Zapper,Invisibility,Freezer,Forme Change,-,-
Rotom (Fr),5,7,11,11,11,9,Electric,Ice,2,0,0,4,0,1,1,2,Tundra,Glow,Phasing,Wired,Zapper,Invisibility,Freezer,Forme Change,-,-
Rotom-Fr,5,7,11,11,11,9,Electric,Ice,2,0,0,4,0,1,1,2,Tundra,Glow,Phasing,Wired,Zapper,Invisibility,Freezer,Forme Change,-,-
Rotom Frost,5,7,11,11,11,9,Electric,Ice,2,0,0,4,0,1,1,2,Tundra,Glow,Phasing,Wired,Zapper,Invisibility,Freezer,Forme Change,-,-
Rotom (Frost),5,7,11,11,11,9,Electric,Ice,2,0,0,4,0,1,1,2,Tundra,Glow,Phasing,Wired,Zapper,Invisibility,Freezer,Forme Change,-,-
Rotom-Frost,5,7,11,11,11,9,Electric,Ice,2,0,0,4,0,1,1,2,Tundra,Glow,Phasing,Wired,Zapper,Invisibility,Freezer,Forme Change,-,-
Rotom H,5,7,11,11,11,9,Electric,Fire,2,0,0,4,0,1,2,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Firestarter,Forme Change,-,-
Rotom (H),5,7,11,11,11,9,Electric,Fire,2,0,0,4,0,1,2,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Firestarter,Forme Change,-,-
Rotom-H,5,7,11,11,11,9,Electric,Fire,2,0,0,4,0,1,2,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Firestarter,Forme Change,-,-
Rotom Heat,5,7,11,11,11,9,Electric,Fire,2,0,0,4,0,1,2,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Firestarter,Forme Change,-,-
Rotom (Heat),5,7,11,11,11,9,Electric,Fire,2,0,0,4,0,1,2,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Firestarter,Forme Change,-,-
Rotom-Heat,5,7,11,11,11,9,Electric,Fire,2,0,0,4,0,1,2,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Firestarter,Forme Change,-,-
Rotom M,5,7,11,11,11,9,Electric,Grass,7,0,0,4,0,1,2,2,Grassland; Forest,Glow,Phasing,Wired,Zapper,Invisibility,Forme Change,-,-,-
Rotom (M),5,7,11,11,11,9,Electric,Grass,7,0,0,4,0,1,2,2,Grassland; Forest,Glow,Phasing,Wired,Zapper,Invisibility,Forme Change,-,-,-
Rotom-M,5,7,11,11,11,9,Electric,Grass,7,0,0,4,0,1,2,2,Grassland; Forest,Glow,Phasing,Wired,Zapper,Invisibility,Forme Change,-,-,-
Rotom Mow,5,7,11,11,11,9,Electric,Grass,7,0,0,4,0,1,2,2,Grassland; Forest,Glow,Phasing,Wired,Zapper,Invisibility,Forme Change,-,-,-
Rotom (Mow),5,7,11,11,11,9,Electric,Grass,7,0,0,4,0,1,2,2,Grassland; Forest,Glow,Phasing,Wired,Zapper,Invisibility,Forme Change,-,-,-
Rotom-Mow,5,7,11,11,11,9,Electric,Grass,7,0,0,4,0,1,2,2,Grassland; Forest,Glow,Phasing,Wired,Zapper,Invisibility,Forme Change,-,-,-
Rotom W,5,7,11,11,11,9,Electric,Water,1,0,6,4,0,1,1,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Fountain,Forme Change,-,-
Rotom (W),5,7,11,11,11,9,Electric,Water,1,0,6,4,0,1,1,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Fountain,Forme Change,-,-
Rotom-W,5,7,11,11,11,9,Electric,Water,1,0,6,4,0,1,1,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Fountain,Forme Change,-,-
Rotom Wash,5,7,11,11,11,9,Electric,Water,1,0,6,4,0,1,1,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Fountain,Forme Change,-,-
Rotom (Wash),5,7,11,11,11,9,Electric,Water,1,0,6,4,0,1,1,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Fountain,Forme Change,-,-
Rotom-Wash,5,7,11,11,11,9,Electric,Water,1,0,6,4,0,1,1,3,-,Glow,Phasing,Wired,Zapper,Invisibility,Fountain,Forme Change,-,-
Rufflet,7,8,5,4,5,6,Normal,Flying,3,5,1,0,0,3,3,2,-,Underdog,-,-,-,-,-,-,-,-
Sableye,5,8,8,7,7,5,Dark,Ghost,5,0,3,0,0,2,2,1,-,Amorphous,Invisibility,Stealth,Darkvision,Dead Silent,Underdog,-,-,-
Salamence,10,14,8,11,8,10,Dragon,Flying,6,9,4,0,0,2,3,8,-,Mountable 1,-,-,-,-,-,-,-,-
Samurott,10,10,9,10,7,7,Water,None,5,0,8,0,0,2,3,7,Ocean,Fountain,Wielder,-,-,-,-,-,-,-
Sandile,5,7,4,4,4,7,Ground,Dark,4,0,3,0,2,1,1,3,Desert,Stealth,Darkvision,Underdog,-,-,-,-,-,-
Sandshrew,5,8,9,2,3,4,Ground,None,5,0,2,0,5,1,1,3,Grassland; Desert,Tremorsense,Underdog,-,-,-,-,-,-,-
Sandslash,8,10,11,5,6,7,Ground,None,6,0,3,0,6,1,2,4,Grassland; Desert,Groundshaper,Tremorsense,-,-,-,-,-,-,-
Sawk,8,13,8,3,8,9,Fighting,None,6,0,4,0,0,1,2,6,-,-,-,-,-,-,-,-,-,-
Sawsbuck,8,10,7,6,7,10,Normal,Grass,6,0,0,0,0,2,2,5,Grassland; Forest,Pack Mon,Mountable 1,-,-,-,-,-,-,-
Scatterbug,4,4,4,3,3,4,Bug,None,3,0,2,0,0,0,0,1,Grassland; Forest,Threaded,Underdog,-,-,-,-,-,-,-
Sceptile,7,9,7,11,9,12,Grass,None,8,0,5,0,0,3,3,5,Grassland; Forest,Wallclimber,-,-,-,-,-,-,-,-
Scizor,7,13,10,6,8,7,Bug,Steel,7,7,3,0,0,2,3,7,Grassland; Forest,-,-,-,-,-,-,-,-,-
Scolipede,6,9,9,6,7,11,Bug,Poison,8,0,4,0,0,2,2,6,Grassland; Forest,Wallclimber,Mountable 1,-,-,-,-,-,-,-
Scrafty,7,9,12,5,12,6,Dark,Fighting,5,0,3,0,0,1,1,6,Desert; Mountain,Pack Mon,Stealth,Darkvision,-,-,-,-,-,-
Scraggy,5,8,7,4,7,5,Dark,Fighting,4,0,2,0,0,1,1,3,Desert; Mountain,Pack Mon,Stealth,Darkvision,Underdog,-,-,-,-,-
Scyther,7,11,8,6,8,11,Bug,Flying,8,8,4,0,0,2,3,6,Grassland; Forest,-,-,-,-,-,-,-,-,-
Seadra,6,7,10,10,5,9,Water,None,3,0,6,0,0,1,2,3,Ocean,Gilled,Fountain,-,-,-,-,-,-,-
Seaking,8,9,7,7,8,7,Water,None,1,0,6,0,0,3,3,3,Ocean,Gilled,Fountain,-,-,-,-,-,-,-
Sealeo,9,6,7,8,7,5,Ice,Water,4,0,6,0,0,1,1,4,Tundra,Underdog,-,-,-,-,-,-,-,-
Seedot,4,4,5,3,3,3,Grass,None,3,0,1,0,0,1,1,1,Grassland; Forest,Underdog,-,-,-,-,-,-,-,-
Seel,7,5,6,5,7,5,Water,None,4,0,5,0,0,1,1,3,Ocean; Tundra,Underdog,-,-,-,-,-,-,-,-
Seismitoad,11,9,8,9,8,7,Water,Ground,6,0,5,0,0,2,3,6,Wetlands,Fountain,Groundshaper,-,-,-,-,-,-,-
Sentret,4,5,3,4,5,2,Normal,None,4,0,3,0,0,1,1,1,Forest; Grassland,Underdog,-,-,-,-,-,-,-,-
Serperior,8,8,10,8,10,11,Grass,None,8,0,5,0,0,3,2,5,Grassland; Forest,Stealth,-,-,-,-,-,-,-,-
Servine,6,6,8,6,8,8,Grass,None,6,0,4,0,0,2,2,3,Grassland; Forest,Stealth,Underdog,-,-,-,-,-,-,-
Seviper,7,10,6,10,6,7,Poison,None,5,0,3,0,0,1,0,4,Desert; Forest,Darkvision,-,-,-,-,-,-,-,-
Sewaddle,5,5,7,4,6,4,Bug,Grass,5,0,2,0,0,1,1,1,Grassland; Forest,Threaded,Wallclimber,Underdog,Leaf Crafter,-,-,-,-,-
Sharpedo,7,12,4,10,4,10,Water,Dark,2,0,9,0,0,2,2,5,Ocean,Darkvision,Fountain,Gilled,-,-,-,-,-,-
Shaymin,10,10,10,10,10,10,Grass,None,7,0,4,0,4,1,2,2,Grassland; Forest,Sprouter,Telepath,Sky Forme,Forme Change,-,-,-,-,-
